age,height_cm,weight_kg,overall,potential,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,is_not_gk,value
21,175,72,62,70,990000.0,73.0,58.0,56.0,66.0,27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
34,173,70,65,65,263000.0,64.0,53.0,61.0,60.0,62.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210000
22,183,80,56,63,215000.0,64.0,35.0,45.0,48.0,55.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110000
30,183,77,68,68,906000.0,72.0,41.0,60.0,44.0,65.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
23,189,85,68,74,1900000.0,59.0,34.0,35.0,45.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
21,178,63,70,81,1200000.0,66.0,50.0,71.0,70.0,67.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2700000
39,175,75,60,60,88000.0,47.0,44.0,54.0,57.0,56.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50000
18,189,82,62,76,1200000.0,62.0,57.0,56.0,58.0,58.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
20,179,76,70,79,4400000.0,65.0,51.0,72.0,69.0,62.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2700000
27,169,61,72,72,6100000.0,64.0,67.0,76.0,76.0,44.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3200000
30,177,77,83,83,36800000.0,80.0,82.0,78.0,84.0,31.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24500000
31,168,65,75,75,10200000.0,84.0,73.0,66.0,78.0,24.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000000
21,170,69,57,68,1200000.0,72.0,28.0,50.0,47.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160000
29,192,84,72,74,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,72.0,60.0,74.0,48.0,71.0,0.0,0
25,180,67,70,75,4100000.0,72.0,40.0,60.0,63.0,71.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2100000
26,178,72,64,65,641000.0,71.0,44.0,58.0,65.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
32,178,71,71,71,2600000.0,66.0,70.0,73.0,70.0,59.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1800000
30,186,87,75,75,7400000.0,55.0,27.0,60.0,59.0,74.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4900000
34,170,67,74,74,5300000.0,67.0,68.0,69.0,76.0,31.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2800000
33,181,79,66,66,313000.0,60.0,50.0,67.0,59.0,64.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250000
33,180,82,71,71,1500000.0,45.0,67.0,69.0,61.0,71.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
23,185,67,61,69,750000.0,53.0,65.0,45.0,55.0,24.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375000
24,180,82,58,64,289000.0,78.0,48.0,52.0,57.0,48.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170000
18,178,72,62,77,1300000.0,80.0,54.0,58.0,68.0,56.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
24,185,75,74,80,13700000.0,59.0,42.0,57.0,66.0,74.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6500000
17,173,58,54,66,158000.0,61.0,44.0,51.0,54.0,52.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90000
19,185,77,60,72,578000.0,61.0,47.0,56.0,57.0,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
24,170,64,73,78,12000000.0,88.0,69.0,70.0,77.0,56.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5500000
29,177,70,65,65,814000.0,79.0,51.0,59.0,68.0,50.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
20,167,68,60,74,903000.0,72.0,33.0,41.0,60.0,57.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
25,179,75,73,77,10400000.0,76.0,71.0,53.0,69.0,23.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000000
27,186,76,62,62,297000.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,62.0,54.0,62.0,40.0,60.0,0.0,220000
27,192,81,71,71,3700000.0,83.0,66.0,62.0,67.0,68.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000000
26,184,73,62,65,497000.0,74.0,57.0,60.0,58.0,50.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375000
30,182,73,70,70,2300000.0,66.0,71.0,50.0,69.0,32.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700000
22,174,70,74,82,16800000.0,68.0,59.0,74.0,74.0,68.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000000
30,179,70,59,59,231000.0,62.0,39.0,57.0,59.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140000
26,169,67,68,69,2400000.0,77.0,65.0,61.0,73.0,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
21,182,68,64,74,1000000.0,75.0,41.0,58.0,67.0,59.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
32,182,77,70,70,1500000.0,67.0,44.0,61.0,64.0,67.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
26,180,74,73,74,8000000.0,81.0,35.0,63.0,73.0,69.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4100000
20,180,68,57,67,352000.0,59.0,43.0,54.0,59.0,55.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160000
23,172,64,78,84,32200000.0,72.0,81.0,78.0,80.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14000000
26,193,76,90,92,124200000.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,85.0,87.0,90.0,58.0,86.0,0.0,64500000
29,180,81,65,65,574000.0,62.0,33.0,58.0,52.0,61.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
31,185,77,75,75,9000000.0,63.0,68.0,77.0,71.0,62.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000000
18,194,93,54,66,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,61.0,53.0,52.0,33.0,49.0,0.0,90000
29,184,76,70,70,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,67.0,54.0,71.0,28.0,72.0,0.0,0
25,186,77,65,71,1000000.0,49.0,25.0,48.0,37.0,65.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
21,174,59,68,76,1200000.0,87.0,55.0,60.0,72.0,31.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300000
23,191,82,71,77,5700000.0,65.0,37.0,58.0,52.0,71.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2900000
25,187,77,72,75,7600000.0,77.0,72.0,72.0,72.0,68.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3800000
28,185,80,77,77,13300000.0,69.0,65.0,72.0,76.0,74.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
23,183,76,66,71,1200000.0,70.0,54.0,62.0,65.0,25.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850000
24,188,88,67,72,1600000.0,72.0,70.0,44.0,66.0,21.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
24,185,85,75,78,12400000.0,56.0,33.0,41.0,53.0,77.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
30,173,81,65,65,850000.0,60.0,49.0,63.0,66.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
27,179,79,66,66,979000.0,75.0,63.0,59.0,68.0,31.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
30,188,80,75,75,13000000.0,46.0,74.0,63.0,74.0,35.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6500000
27,178,75,75,76,13300000.0,72.0,70.0,74.0,76.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7500000
19,192,78,67,79,2200000.0,69.0,35.0,49.0,51.0,65.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
28,176,65,66,66,1400000.0,77.0,71.0,55.0,67.0,42.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
30,192,87,80,80,17600000.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,76.0,81.0,82.0,45.0,78.0,0.0,9500000
20,190,78,62,74,831000.0,58.0,37.0,41.0,43.0,63.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
22,178,80,58,67,332000.0,70.0,31.0,50.0,55.0,56.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170000
30,171,72,74,74,8300000.0,81.0,65.0,72.0,76.0,54.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5500000
30,180,79,74,74,8700000.0,66.0,34.0,58.0,62.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4600000
21,181,76,63,72,900000.0,72.0,35.0,54.0,53.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
19,183,72,53,64,175000.0,71.0,42.0,49.0,55.0,43.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100000
33,182,78,74,74,4800000.0,62.0,66.0,70.0,76.0,42.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3400000
22,187,80,79,86,30800000.0,70.0,48.0,62.0,61.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000000
18,177,73,61,79,1200000.0,68.0,59.0,48.0,58.0,18.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
30,177,73,68,68,1300000.0,66.0,66.0,70.0,65.0,60.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
24,180,72,67,73,1600000.0,72.0,58.0,64.0,62.0,58.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
29,181,71,72,72,5100000.0,72.0,64.0,75.0,72.0,51.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000000
18,185,75,54,64,131000.0,63.0,32.0,44.0,50.0,52.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90000
20,183,85,59,69,1200000.0,54.0,34.0,51.0,58.0,59.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230000
32,185,79,69,69,1100000.0,48.0,54.0,60.0,53.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
30,192,85,68,68,979000.0,46.0,29.0,42.0,44.0,66.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
21,183,84,57,65,204000.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,58.0,60.0,55.0,34.0,52.0,0.0,120000
28,181,78,68,68,1200000.0,78.0,61.0,61.0,71.0,23.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
25,164,60,59,62,305000.0,77.0,51.0,51.0,66.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200000
28,186,78,72,72,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,72.0,64.0,72.0,50.0,72.0,0.0,2200000
23,188,78,82,89,50400000.0,66.0,34.0,52.0,65.0,84.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26500000
18,185,72,62,80,1500000.0,54.0,64.0,45.0,64.0,24.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
28,170,60,59,59,198000.0,75.0,31.0,52.0,56.0,57.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120000
27,188,84,68,72,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,64.0,69.0,71.0,39.0,67.0,0.0,775000
31,183,78,68,68,834000.0,68.0,51.0,64.0,63.0,65.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
24,187,73,65,71,906000.0,62.0,32.0,41.0,40.0,64.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
26,178,73,69,71,1400000.0,79.0,57.0,59.0,67.0,63.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
32,191,86,68,68,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,62.0,64.0,70.0,56.0,68.0,0.0,550000
25,167,70,67,69,1500000.0,90.0,60.0,60.0,70.0,41.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
20,173,64,58,75,665000.0,70.0,44.0,55.0,63.0,37.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280000
27,171,73,65,65,1200000.0,88.0,55.0,60.0,62.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
24,173,68,56,63,215000.0,73.0,56.0,46.0,54.0,23.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130000
17,180,70,58,76,477000.0,61.0,29.0,33.0,44.0,57.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230000
23,176,76,66,74,1800000.0,60.0,61.0,69.0,68.0,59.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
23,175,71,79,85,39400000.0,73.0,78.0,62.0,76.0,30.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17500000
18,179,72,60,76,778000.0,52.0,35.0,54.0,54.0,55.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375000
20,191,85,60,74,903000.0,69.0,31.0,40.0,38.0,57.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
32,182,75,74,74,5100000.0,71.0,55.0,69.0,65.0,73.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3600000
23,173,71,55,62,241000.0,71.0,50.0,44.0,62.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130000
29,177,73,64,64,608000.0,81.0,59.0,58.0,63.0,28.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
18,185,65,56,73,394000.0,66.0,56.0,40.0,60.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190000
26,198,94,65,68,795000.0,46.0,25.0,42.0,47.0,64.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
18,181,76,53,69,285000.0,54.0,34.0,53.0,54.0,48.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120000
25,180,75,71,71,3900000.0,86.0,56.0,59.0,71.0,64.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000000
30,187,78,76,77,11900000.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,72.0,72.0,80.0,38.0,73.0,0.0,6000000
18,176,72,65,73,1400000.0,69.0,59.0,60.0,65.0,21.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
28,187,78,75,76,11400000.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,70.0,69.0,80.0,38.0,73.0,0.0,5500000
23,195,89,55,65,171000.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,56.0,48.0,56.0,44.0,58.0,0.0,110000
21,180,68,63,74,1100000.0,74.0,39.0,56.0,65.0,58.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
21,186,74,65,76,1700000.0,70.0,53.0,65.0,66.0,55.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
23,184,79,64,69,913000.0,66.0,30.0,52.0,51.0,64.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
29,178,77,69,69,1800000.0,82.0,70.0,52.0,67.0,25.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
25,190,80,74,77,11700000.0,67.0,68.0,70.0,72.0,69.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
23,201,84,68,76,2000000.0,74.0,59.0,58.0,67.0,41.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300000
33,187,82,76,76,1200000.0,55.0,64.0,63.0,68.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,178,72,68,69,1300000.0,76.0,49.0,63.0,68.0,62.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,825000
32,186,88,73,73,5400000.0,36.0,72.0,62.0,68.0,50.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3200000
30,177,76,68,68,911000.0,65.0,39.0,62.0,65.0,65.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
30,175,72,73,73,6600000.0,69.0,62.0,71.0,68.0,68.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3200000
24,174,67,61,66,431000.0,74.0,51.0,56.0,58.0,42.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
28,180,81,70,70,2800000.0,77.0,68.0,50.0,68.0,29.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1800000
25,189,87,72,76,6000000.0,58.0,60.0,61.0,62.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3600000
29,186,84,72,72,3900000.0,33.0,49.0,46.0,44.0,71.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2600000
25,178,72,74,76,12400000.0,88.0,73.0,66.0,74.0,31.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
21,190,75,63,72,945000.0,70.0,35.0,35.0,46.0,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
22,191,82,65,75,1200000.0,70.0,39.0,48.0,55.0,63.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
23,184,75,53,59,140000.0,60.0,46.0,58.0,53.0,39.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80000
32,195,90,83,83,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,84.0,79.0,85.0,32.0,81.0,0.0,15000000
27,175,75,72,73,6200000.0,68.0,59.0,66.0,71.0,70.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
21,185,68,56,65,308000.0,59.0,46.0,57.0,59.0,44.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140000
25,183,78,65,68,1000000.0,59.0,31.0,53.0,51.0,63.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
26,170,68,68,70,1200000.0,70.0,55.0,65.0,67.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
28,183,80,82,82,36000000.0,53.0,57.0,66.0,68.0,81.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18000000
24,182,72,65,68,1200000.0,72.0,43.0,60.0,57.0,62.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
27,183,79,67,69,1200000.0,56.0,25.0,62.0,58.0,66.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
29,193,82,68,68,1400000.0,52.0,67.0,46.0,57.0,32.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
29,180,72,69,69,1100000.0,71.0,57.0,65.0,67.0,68.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
31,188,77,81,81,27300000.0,52.0,48.0,62.0,63.0,82.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13000000
19,185,72,49,57,59000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.0,48.0,50.0,20.0,47.0,0.0,30000
24,189,84,74,82,1200000.0,56.0,31.0,44.0,50.0,72.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
21,181,72,66,74,2200000.0,74.0,55.0,62.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
19,169,68,56,67,255000.0,65.0,41.0,60.0,56.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150000
29,188,85,68,68,1700000.0,64.0,68.0,48.0,59.0,25.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
29,170,70,67,67,1000000.0,66.0,61.0,69.0,68.0,36.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
19,181,68,55,71,499000.0,63.0,39.0,57.0,55.0,55.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190000
36,187,78,71,71,1400000.0,45.0,59.0,67.0,65.0,68.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
25,178,64,74,75,6800000.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,65.0,75.0,79.0,44.0,66.0,0.0,4600000
25,175,75,67,70,1700000.0,83.0,56.0,62.0,68.0,34.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
25,181,81,70,76,4700000.0,73.0,45.0,60.0,58.0,70.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2100000
24,178,74,70,75,3400000.0,76.0,65.0,65.0,71.0,31.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2400000
28,180,68,64,64,508000.0,74.0,46.0,61.0,65.0,60.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
33,185,78,76,76,5600000.0,67.0,64.0,71.0,71.0,74.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3100000
26,188,83,62,63,384000.0,67.0,39.0,56.0,60.0,59.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290000
23,175,69,79,84,37000000.0,84.0,77.0,75.0,81.0,35.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17000000
29,177,68,70,70,2200000.0,83.0,67.0,61.0,71.0,25.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1800000
24,180,76,64,69,953000.0,80.0,63.0,49.0,68.0,25.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
19,177,67,57,73,356000.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,61.0,63.0,63.0,34.0,57.0,0.0,180000
34,173,74,62,62,280000.0,66.0,58.0,50.0,59.0,36.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160000
18,180,70,62,70,735000.0,57.0,30.0,37.0,42.0,67.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
26,171,70,64,66,729000.0,80.0,63.0,54.0,66.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
21,181,67,58,71,1200000.0,56.0,26.0,38.0,35.0,59.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
22,178,72,60,70,609000.0,75.0,34.0,46.0,61.0,60.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290000
30,188,84,68,68,1300000.0,39.0,68.0,64.0,68.0,34.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875000
28,180,70,67,67,1400000.0,60.0,57.0,68.0,68.0,50.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775000
31,185,85,75,75,9400000.0,60.0,50.0,61.0,59.0,73.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4900000
27,185,74,73,74,7800000.0,87.0,72.0,55.0,74.0,24.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4700000
28,192,80,67,67,919000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,64.0,65.0,69.0,48.0,68.0,0.0,525000
24,184,82,80,85,33600000.0,71.0,68.0,77.0,77.0,80.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19500000
19,190,82,65,80,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,64.0,69.0,67.0,26.0,63.0,0.0,950000
32,178,72,66,66,850000.0,73.0,63.0,65.0,68.0,33.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
29,189,87,58,60,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,61.0,51.0,56.0,50.0,57.0,0.0,0
24,184,77,67,75,1900000.0,50.0,32.0,39.0,44.0,68.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,975000
20,178,70,66,74,1200000.0,75.0,64.0,61.0,66.0,57.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
22,174,70,66,73,1200000.0,71.0,52.0,59.0,66.0,62.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
20,185,73,51,66,190000.0,79.0,51.0,37.0,50.0,19.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80000
25,192,84,63,67,648000.0,56.0,41.0,47.0,47.0,61.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
22,176,62,61,68,508000.0,78.0,62.0,53.0,64.0,23.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
26,185,76,72,74,8000000.0,65.0,63.0,67.0,72.0,54.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3700000
20,188,78,74,84,15200000.0,70.0,33.0,60.0,67.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000000
20,178,66,67,76,1200000.0,67.0,46.0,64.0,66.0,61.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
22,175,65,64,72,891000.0,72.0,35.0,54.0,55.0,60.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
33,183,75,67,67,825000.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,72.0,65.0,59.0,47.0,67.0,0.0,375000
36,180,75,74,74,1100000.0,50.0,64.0,67.0,63.0,72.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
28,182,78,68,68,1200000.0,72.0,34.0,60.0,65.0,70.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31,186,86,63,63,385000.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,62.0,60.0,62.0,57.0,62.0,0.0,220000
32,191,77,74,74,5400000.0,54.0,44.0,59.0,60.0,72.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3600000
19,182,74,61,77,1300000.0,63.0,49.0,56.0,63.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
29,175,68,65,65,540000.0,68.0,61.0,63.0,60.0,63.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
22,182,80,78,84,22800000.0,87.0,63.0,72.0,74.0,73.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000000
19,184,70,55,72,404000.0,86.0,30.0,33.0,49.0,52.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170000
20,187,78,61,74,946000.0,55.0,48.0,48.0,52.0,60.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
18,175,75,59,71,488000.0,70.0,47.0,58.0,62.0,49.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250000
